64.18371725838412,264.53287986552806
67.52489248188269,278.00539559025964
61.70860674485773,253.87734305284621
66.88209414641543,275.49577395605394
66.34366763610309,273.09373321393105
66.9246265155677,275.67027034364827
63.93986573908199,263.27533930071763
60.87674462454518,250.51903647412212
63.67251680051994,262.1855872080508
65.12211859975191,268.35348385023036
51.78937343592928,212.9714773300065
52.34165518863447,215.2856395060296
51.772115557478685,212.88658772348435
51.709762905132024,212.69557029637167
52.61885191413559,216.40560813842072
53.293599560612236,219.3460376220254
52.32546270631872,215.1604739589567
51.835660594144265,213.13113792306606
53.083665023588594,218.48173627017485
52.816077882310196,217.14383515544634
68.40840244903904,283.5076387413191
68.34874655584109,283.23554800807875
68.432432606431,283.53388684458884
66.79745669703652,276.52546772429514
65.75747426508664,272.09894723639695
72.03684439179102,298.39168057895216
72.21456396659063,299.28640861628514
71.87853212439038,297.81443547075156
71.94033653675649,298.04709804687405
71.04862863494918,294.3039411503422
